X1	Chr	Position	logR
CN_776492	19	36675919	-0.4049
CN_776493	19	36680028	0.513
CN_776494	19	36680372	-0.3861
CN_776495	19	36691073	0.1623
SNP_A-8422611	19	36691118	0.2285
CN_776496	19	36691669	0.017
SNP_A-4214545	19	36691769	0.0614
SNP_A-8520559	19	36693749	0.1869
CN_776497	19	36694960	0.2008
CN_167109	19	36696019	0.5727
CN_776498	19	36696412	0
SNP_A-4268920	19	36696838	0.8442
CN_776499	19	36697881	-1.1516
CN_776501	19	36705532	0.0614
CN_167113	19	36706596	-0.7606
CN_776502	19	36710553	0.292
CN_776503	19	36710651	0.6757
CN_776504	19	36710844	-0.1293
SNP_A-1786373	19	36711412	0.3344
CN_776505	19	36711451	0.6757
SNP_A-2040335	19	36712347	-0.2095
CN_776506	19	36712454	-0.5236
CN_776507	19	36716505	0
CN_776508	19	36716767	0.2051
CN_776509	19	36721476	-0.0496
CN_776510	19	36721542	0.017
CN_776511	19	36723081	-0.2605
CN_776512	19	36723972	-0.2605
CN_776513	19	36728127	0.2212
CN_776514	19	36730515	-0.3121
CN_776515	19	36733752	0.5589
CN_776516	19	36734062	0.4408
CN_776518	19	36735832	-0.8675
CN_776519	19	36740291	0.1394
CN_776520	19	36740496	-0.398
SNP_A-1889863	19	36740532	-0.1085
CN_776522	19	36746681	0.6988
SNP_A-4218681	19	36746808	0.7521
CN_776523	19	36747731	-0.398
CN_776524	19	36747815	0.6284
CN_776525	19	36748058	0.9485
CN_776526	19	36748114	0.2959
SNP_A-2169757	19	36752746	0.7659
CN_776527	19	36755059	0.877
SNP_A-2238390	19	36756336	0.5639
SNP_A-2134891	19	36756570	0.7244
CN_167125	19	36758764	0.6464
CN_776528	19	36764224	-0.1651
CN_776529	19	36765084	-0.1481
CN_776530	19	36765311	0.8808
CN_776533	19	36771862	0.029
CN_776534	19	36772192	1.2588
SNP_A-2219433	19	36773066	0.5486
SNP_A-1874836	19	36773115	0.254
SNP_A-1780870	19	36773288	0.4764
SNP_A-4249733	19	36773432	0.1072
CN_776535	19	36775259	-0.0679
CN_776538	19	36779235	0.9271
CN_776536	19	36779388	0.394
CN_776537	19	36779528	0.8688
CN_776539	19	36779611	0.5195
CN_776540	19	36783512	-0.2941
SNP_A-8520603	19	36783887	0.8175
CN_776541	19	36784074	0.6208
CN_776542	19	36786085	0.0614
CN_776543	19	36789022	0.5889
CN_776544	19	36792873	0.991
SNP_A-8710022	19	36794468	0.7884
SNP_A-8368766	19	36807798	1.0458
SNP_A-8483742	19	36808526	1.0141
CN_776547	19	36815415	0.3721
CN_776545	19	36815456	0.3283
CN_776546	19	36815737	0.5984
CN_776548	19	36817048	0.576
CN_776549	19	36817545	0.5951
CN_776550	19	36817586	0.3769
CN_776551	19	36817649	0.2771
CN_776552	19	36817687	0.6505
CN_776553	19	36820341	0.6057
CN_167140	19	36823672	0.8442
CN_776554	19	36827990	0.5666
CN_167142	19	36829396	1.3791
CN_776555	19	36831294	1.3065
CN_776556	19	36831566	0.6139
CN_776557	19	36834667	0.4764
CN_776558	19	36834908	0.4764
SNP_A-1949635	19	36835382	0.3695
CN_776560	19	36838323	0.5208
SNP_A-1810146	19	36839711	-0.0231
CN_776561	19	36839782	0.1452
CN_776562	19	36840202	1.602
CN_776563	19	36843696	0.422
CN_776564	19	36847819	-0.4805
CN_776565	19	36847907	0.4764
SNP_A-2293113	19	36847962	0.576
SNP_A-1793842	19	36848064	0.2607
CN_776566	19	36862326	1.1463
CN_776567	19	36862823	0.029
SNP_A-8469485	19	36862889	-0.3078
CN_776568	19	36864744	0.0979
CN_776569	19	36865700	1.3695
CN_776570	19	36867658	1.0865
SNP_A-8687940	19	36868976	-0.4305
CN_776571	19	36869660	-0.398
CN_776572	19	36870458	1.316
CN_776573	19	36873800	-0.733
CN_776574	19	36874939	0.6107
SNP_A-1957490	19	36875146	0.4764
CN_776575	19	36875263	0.1989
CN_776576	19	36877488	1.3452
CN_776577	19	36882026	0.7659
CN_776578	19	36882239	1.1203
SNP_A-8522061	19	36883275	0.839
SNP_A-1957502	19	36883364	0.7244
SNP_A-8699557	19	36884377	0.5808
CN_776579	19	36884483	1.1901
SNP_A-8372264	19	36884598	0.8915
CN_776580	19	36884759	1.1869
SNP_A-8480077	19	36885240	0.8432
CN_776581	19	36887892	0.364
CN_167151	19	36888147	0.8152
CN_776582	19	36892738	0.3561
SNP_A-1892868	19	36892992	0.7602
SNP_A-2032052	19	36893875	0.9459
SNP_A-8683192	19	36898897	1.0894
CN_776584	19	36899175	0.1739
SNP_A-8395556	19	36900985	0.049
SNP_A-8459701	19	36904004	0.5951
CN_776585	19	36906185	0.3024
SNP_A-2259297	19	36906399	0.9619
CN_776586	19	36906541	1.0239
CN_776587	19	36908413	0.2285
CN_776588	19	36908936	0.0511
SNP_A-8399958	19	36911566	0.5195
CN_776589	19	36912465	0.7109
CN_776590	19	36915277	0.6464
CN_776591	19	36917805	0.5639
CN_776592	19	36918817	0.6744
CN_167160	19	36919524	0.4764
CN_776593	19	36921044	0.4399
CN_776594	19	36926041	0.7702
CN_776595	19	36926876	0.8216
CN_776596	19	36931077	1.0768
SNP_A-2101915	19	36931320	-0.0288
SNP_A-8455815	19	36931900	0.6326
CN_776597	19	36932010	0.6326
CN_776598	19	36932716	0.7627
CN_776599	19	36940523	0.6735
CN_776600	19	36944483	0.9027
CN_776601	19	36944968	1.6988
CN_776602	19	36945174	1.1354
CN_776603	19	36947822	1.2354
CN_776604	19	36948886	0.2034
CN_776605	19	36949506	0.0219
SNP_A-1866867	19	36950463	1.0852
CN_776606	19	36950525	0.7342
SNP_A-8384933	19	36952723	0.8635
SNP_A-8556353	19	36954356	0.6593
SNP_A-1957571	19	36956446	0.7565
SNP_A-4272238	19	36963095	0.6691
SNP_A-4287923	19	36965001	0.7521
SNP_A-1803192	19	36965503	-0.0541
SNP_A-4289676	19	36967811	1.042
SNP_A-8470301	19	36970948	0.7734
CN_776607	19	36974175	0.7109
SNP_A-1957588	19	36974273	0.4358
CN_776608	19	36976169	0.9619
SNP_A-8678840	19	36976227	0.5195
CN_776609	19	36976597	0.7565
SNP_A-2236764	19	36976610	0.6757
CN_776610	19	36979604	0.2729
CN_776611	19	36981309	0.513
SNP_A-8445891	19	36982340	0.3833
CN_776612	19	36984230	1
SNP_A-1906169	19	36984584	0.5795
CN_776613	19	36984724	-0.2095
SNP_A-2164504	19	36986738	0.6641
SNP_A-8658367	19	36987125	1.3509
SNP_A-4272424	19	36987809	0.3833
SNP_A-4295810	19	36990251	0.267
SNP_A-8614165	19	36991249	1.0208
CN_776615	19	37003206	0.7078
CN_776617	19	37007268	0.8798
CN_776618	19	37007747	0.1325
CN_778661	19	37010271	0.3769
CN_778662	19	37010568	0.9239
SNP_A-2186428	19	37012997	0.4764
CN_778663	19	37013777	0.3984
CN_778664	19	37014600	0.7395
CN_778665	19	37016131	0.2354
SNP_A-8503933	19	37016332	-0.1543
CN_778666	19	37019344	0.4764
SNP_A-2162663	19	37019357	0.5504
CN_778667	19	37019882	1.1045
SNP_A-8381940	19	37025184	0.4764
CN_778668	19	37025187	0.5666
SNP_A-2103645	19	37025472	0.7734
CN_778669	19	37026954	0.7244
CN_167175	19	37027492	0.6107
CN_778670	19	37030463	0.3244
SNP_A-8693045	19	37031291	0.5889
CN_778671	19	37032005	0.4291
CN_778672	19	37034121	0.776
CN_778673	19	37035001	1.0108
CN_778674	19	37037852	0.3862
CN_778675	19	37038847	0.6757
CN_778676	19	37039647	0.6988
CN_778677	19	37047933	1.2044
CN_167181	19	37048460	0.364
CN_778678	19	37050713	0.7896
CN_778679	19	37051743	0.4334
CN_778680	19	37052010	0.5566
CN_778681	19	37054732	0.4043
SNP_A-4253283	19	37056317	0.1139
SNP_A-8383481	19	37056757	0.5171
CN_778682	19	37057312	0.68
CN_778683	19	37058761	0.3544
CN_778684	19	37061669	0.7109
CN_778685	19	37063694	1.173
CN_778686	19	37063854	0.5639
SNP_A-8481038	19	37065771	0.1228
CN_778687	19	37067134	1.0614
CN_778688	19	37067464	0.9039
CN_167184	19	37067678	0.9271
SNP_A-2267517	19	37070185	0.9866
SNP_A-8458703	19	37089513	0.7884
SNP_A-8417230	19	37091302	1.0447
SNP_A-1810530	19	37092115	0.9529
SNP_A-8531079	19	37092140	1.4024
CN_778689	19	37092393	1.7091
CN_778690	19	37095278	-0.0892
SNP_A-8553207	19	37097849	1.181
CN_778691	19	37103889	0.1739
SNP_A-2245988	19	37106493	0.4764
CN_778692	19	37107410	0.2265
SNP_A-8542511	19	37115015	0.6284
CN_778693	19	37115563	0.6326
CN_778694	19	37123001	0.3984
CN_778695	19	37123339	0.389
SNP_A-4280102	19	37126534	0.4764
SNP_A-1957016	19	37126554	0.776
CN_778696	19	37129291	0.8707
SNP_A-2283380	19	37129346	1.2623
CN_778697	19	37132246	0.6691
SNP_A-8599789	19	37138189	0.6048
CN_167191	19	37140464	1.242
CN_778698	19	37140648	0.1545
CN_778699	19	37142719	0.4334
SNP_A-8403547	19	37142921	0.3963
CN_778700	19	37143642	0.6533
SNP_A-8610182	19	37155843	0.8301
CN_778701	19	37161671	0.1394
CN_778702	19	37162402	0.4346
SNP_A-2180825	19	37167981	0.254
CN_778703	19	37169567	0.5524
CN_778704	19	37170304	0.267
CN_778705	19	37170912	1.0447
SNP_A-8596987	19	37175073	2.0266
CN_778706	19	37176608	0.1139
SNP_A-2037232	19	37179567	1.1169
CN_778707	19	37181021	0.4291
CN_778708	19	37182406	0.9436
CN_778709	19	37182875	0.3802
CN_167205	19	37194288	0.1545
CN_778710	19	37196127	0.5639
CN_167207	19	37198831	-0.5592
CN_778711	19	37198957	-0.3649
CN_778712	19	37199186	0.5951
CN_778713	19	37204394	1.2034
CN_778714	19	37208281	0.8508
SNP_A-1960492	19	37214443	0.839
CN_778715	19	37216912	0.6208
CN_778716	19	37217889	0.8279
CN_778717	19	37225094	-0.3078
CN_778718	19	37225678	0.4764
SNP_A-2098459	19	37226455	1.0099
CN_778719	19	37226638	0.8193
CN_778720	19	37229401	0.389
CN_778721	19	37236939	0.1869
CN_778722	19	37238623	0.6107
CN_778723	19	37244820	0.5524
CN_778724	19	37244893	0.1795
CN_778725	19	37248922	0.8688
CN_167217	19	37249692	-0.009
CN_778726	19	37251252	0.7565
CN_778727	19	37254624	-0.071
CN_778728	19	37255291	-0.1085
CN_778729	19	37255929	0.8915
SNP_A-2166072	19	37256206	0.4764
CN_778730	19	37256805	0.3203
CN_778731	19	37260561	0.3578
CN_778732	19	37261069	1.4433
CN_778733	19	37261410	0.5171
SNP_A-8399834	19	37262337	0.1203
CN_778734	19	37263204	1.1545
SNP_A-8686525	19	37263518	1.0614
CN_778735	19	37264829	0.3769
SNP_A-2173813	19	37303948	-0.246
CN_778736	19	37303972	0.2227
CN_778737	19	37304208	0.2313
CN_778738	19	37304889	0.6988
SNP_A-2160601	19	37305409	0.779
CN_778739	19	37306430	0.3114
SNP_A-8628059	19	37306676	0.254
CN_778740	19	37309438	0.4764
CN_167245	19	37313032	-0.398
CN_778742	19	37314632	0.533
SNP_A-8537047	19	37315248	0.6988
CN_778743	19	37323023	0.1545
CN_778744	19	37326372	0.1228
CN_778745	19	37328392	0.4447
CN_778746	19	37329357	0.389
CN_778747	19	37329618	0.6859
SNP_A-2123175	19	37332909	0.5112
CN_778749	19	37332941	0.3721
CN_778750	19	37338535	0.6593
CN_167250	19	37340332	0.6932
CN_778751	19	37342292	0.3432
CN_778752	19	37342342	0.0614
CN_167252	19	37342845	0.8583
CN_778753	19	37345492	0.6859
SNP_A-8685062	19	37348450	0.657
CN_778754	19	37350405	-0.2605
CN_778755	19	37350739	0.4764
CN_778756	19	37355077	1.3129
CN_778757	19	37355493	0.8688
CN_778758	19	37361604	1.1869
CN_778759	19	37362291	1.453
CN_167257	19	37366858	0.6185
CN_778760	19	37370106	-0.1756
CN_778761	19	37370557	-0.2398
CN_778762	19	37373477	0.6515
CN_778763	19	37374402	0.438
SNP_A-4230018	19	37374463	0.3984
CN_778764	19	37374921	0.5171
CN_778765	19	37377522	0.2729
CN_778766	19	37378691	1.181
CN_778767	19	37380072	0.7395
CN_778768	19	37381814	0.4764
CN_778769	19	37382109	0.5834
SNP_A-2306692	19	37382237	0.8549
SNP_A-2262786	19	37384729	-0.1756
CN_778770	19	37384827	0.4258
SNP_A-8532188	19	37387954	-0.5654
CN_778772	19	37389847	1.0822
SNP_A-8545286	19	37402398	0.5271
CN_167262	19	37403973	0.7395
CN_778774	19	37404480	0.3833
CN_778775	19	37405718	0.8152
CN_778776	19	37408012	0.1376
CN_778777	19	37408267	0.3065
CN_778778	19	37419883	-0.6935
CN_778779	19	37422132	-0.0471
CN_778780	19	37422501	0.249
CN_778781	19	37425092	-0.7351
CN_778782	19	37426640	0.5984
CN_778783	19	37427559	0.0208
CN_778784	19	37429799	0.754
CN_778785	19	37431893	0.5289
CN_778786	19	37432580	0.3915
CN_778787	19	37433862	1.1336
CN_778788	19	37436078	0.6932
CN_778789	19	37436844	0.2996
CN_778790	19	37439986	0.3802
CN_778791	19	37440083	0.2838
CN_780839	19	37442271	0.4764
CN_780840	19	37444717	0.8484
CN_780842	19	37455923	0.6988
CN_780843	19	37457966	0.7216
CN_780844	19	37458587	0.8785
CN_780845	19	37464582	0.931
CN_780846	19	37464653	0.7302
SNP_A-2046025	19	37467573	-0.3576
CN_780847	19	37472824	-0.993
CN_780848	19	37475385	0.2959
SNP_A-2165682	19	37475759	0.2134
SNP_A-8362760	19	37476021	0.3389
CN_780849	19	37476120	0.8808
SNP_A-8604685	19	37476312	0.5613
CN_780850	19	37477136	-0.758
CN_780851	19	37479855	-0.611
CN_780852	19	37480202	-0.3309
CN_780855	19	37485234	0.2227
CN_780854	19	37485289	0.394
CN_780856	19	37486300	0.7984
CN_780857	19	37486607	0.5639
CN_780858	19	37488126	0.4764
CN_780859	19	37488996	-0.5236
CN_780860	19	37493735	0.8508
SNP_A-2027309	19	37493748	1.0805
CN_780861	19	37494534	0.2063
CN_780862	19	37495126	-0.0429
SNP_A-8613218	19	37503209	0.7984
CN_780863	19	37503975	1.1769
CN_780864	19	37504225	0.4433
SNP_A-4272207	19	37504845	-0.1085
CN_780865	19	37505196	0.3129
SNP_A-8650212	19	37509566	0.3189
CN_780866	19	37509990	0.0403
CN_780867	19	37510426	-0.4747
CN_780868	19	37514259	0.6284
CN_780869	19	37520684	0.7702
CN_780870	19	37523927	-0.1699
SNP_A-8377910	19	37524807	-0.1085
CN_780871	19	37524926	0.0759
CN_167285	19	37525053	-0.3601
CN_780872	19	37526680	0.2212
CN_780873	19	37536888	0.1009
CN_780874	19	37541002	0.2785
CN_780875	19	37541922	0.0258
CN_780876	19	37542801	0.3356
SNP_A-2151593	19	37543820	0.3544
CN_780877	19	37545147	0.2313
CN_780878	19	37545713	0.5112
CN_780879	19	37547077	0.6988
CN_780880	19	37548502	-0.009
CN_780881	19	37550854	0.7328
CN_780882	19	37554129	0.2051
CN_780883	19	37555555	0.5919
CN_780884	19	37558775	0.6629
CN_780885	19	37559143	0.0614
CN_780886	19	37559701	0.0712
CN_780887	19	37559903	0.513
SNP_A-1860745	19	37560704	-0.1756
CN_780888	19	37563218	0.2996
CN_780889	19	37564501	0.4024
SNP_A-8546973	19	37564651	0.3024
CN_780890	19	37565879	0.5183
SNP_A-8527155	19	37565919	0.5639
SNP_A-8527156	19	37566500	1.3363
SNP_A-8527158	19	37566604	0.8915
CN_780891	19	37567838	0.7896
SNP_A-8529730	19	37574685	0.8915
CN_780892	19	37575786	0.1869
CN_780893	19	37576295	0.6906
CN_780894	19	37580247	0.6932
CN_780895	19	37581828	0.1285
SNP_A-2261047	19	37582026	0.4291
SNP_A-8533334	19	37582366	1.0435
CN_780897	19	37587448	1.1336
CN_780898	19	37588396	0.389
CN_780899	19	37588490	0.3432
CN_780900	19	37592529	0.9071
CN_780901	19	37592954	0.9459
SNP_A-1957928	19	37593066	0.7059
SNP_A-8410422	19	37600882	0.6879
CN_780902	19	37601268	0.4764
CN_780903	19	37601450	0.7328
CN_780904	19	37601990	0.5919
CN_780905	19	37606333	0.3862
CN_780906	19	37606831	1.0458
CN_780907	19	37613908	0.0865
SNP_A-8442814	19	37616584	0.3432
CN_780908	19	37617319	0.5727
CN_780909	19	37618228	0.9017
SNP_A-8609873	19	37618621	0.6057
CN_780910	19	37623392	0.4764
CN_167305	19	37624002	0.7846
CN_780911	19	37627484	0.2838
CN_780912	19	37628326	0.976
SNP_A-2109374	19	37633334	0.8785
CN_780913	19	37633884	0.254
SNP_A-1788891	19	37638196	-0.0326
SNP_A-8501768	19	37638596	0.4199
SNP_A-8707246	19	37639418	0.5309
CN_780914	19	37641202	-0.5236
SNP_A-8637034	19	37644145	0.5919
CN_780915	19	37646857	0.2729
CN_780916	19	37647254	-0.224
CN_780917	19	37647853	0.6057
SNP_A-1957963	19	37650065	-0.1365
CN_780918	19	37650091	-0.2605
CN_780919	19	37651043	-0.0579
CN_780921	19	37657739	-0.1516
CN_780922	19	37659207	-0.6811
CN_780923	19	37660555	-0.6231
SNP_A-2271933	19	37660841	-0.4778
CN_780924	19	37661778	-0.1402
SNP_A-8490441	19	37663801	-0.6756
CN_780925	19	37676912	-0.5592
SNP_A-2256626	19	37677005	0.1963
CN_780926	19	37677804	-0.1425
SNP_A-4230605	19	37678012	-0.4111
SNP_A-4234917	19	37678454	0.5309
CN_780927	19	37679148	-0.5533
CN_780928	19	37679734	0.2394
SNP_A-4246275	19	37685941	0.007
SNP_A-8357506	19	37689560	-1.1085
CN_780929	19	37693066	-0.3407
SNP_A-2211871	19	37693383	0.7521
CN_780930	19	37693711	0.5639
SNP_A-8527897	19	37698539	0.875
CN_780931	19	37704330	0.7135
CN_780933	19	37709771	-0.5236
SNP_A-8527902	19	37711100	-0.2373
CN_780934	19	37712726	-0.08
CN_780935	19	37718280	0.0759
SNP_A-1785007	19	37718400	0.533
CN_780936	19	37719210	-0.1756
SNP_A-1934357	19	37719610	-0.0875
SNP_A-4277845	19	37719946	-0.3012
CN_780937	19	37721309	-0.4411
CN_780938	19	37724591	-0.8037
CN_780939	19	37726096	0.5967
CN_780940	19	37726443	-0.4305
CN_780941	19	37730644	-0.9159
CN_780942	19	37731488	-0.2202
CN_780943	19	37732381	0.3129
SNP_A-8699685	19	37734108	0.1926
CN_780944	19	37734415	0.839
CN_780945	19	37737478	-0.4829
CN_780946	19	37744380	-0.6611
CN_780947	19	37749886	-0.6611
CN_780948	19	37750388	-1.0761
CN_780949	19	37752456	0.4306
CN_780950	19	37752626	-0.8955
SNP_A-1794306	19	37760184	-0.398
CN_780951	19	37760216	-0.4622
CN_780952	19	37774726	0.0931
CN_780953	19	37778071	-0.6811
CN_780954	19	37780330	-0.0496
CN_780955	19	37780810	0.1545
SNP_A-8567577	19	37780978	-0.1085
SNP_A-4228935	19	37791518	-0.6016
CN_780957	19	37791720	-0.1825
SNP_A-1782827	19	37793649	-0.3012
SNP_A-2155657	19	37794471	0.361
CN_780958	19	37794892	0.5222
CN_780959	19	37798763	-0.1516
SNP_A-1913796	19	37801729	0.292
CN_780960	19	37801844	-0.1756
CN_780961	19	37802240	0.3296
SNP_A-2304430	19	37802847	0.0614
SNP_A-1958021	19	37803323	-0.5236
CN_780962	19	37803837	-0.161
SNP_A-1958022	19	37804653	-0.0429
CN_780963	19	37808437	-0.0939
CN_780964	19	37810929	0.1072
CN_780965	19	37811536	-0.246
CN_780966	19	37812316	-0.4778
SNP_A-2025637	19	37815073	0.2771
CN_780967	19	37816169	0.3915
CN_780968	19	37819306	0.1545
SNP_A-1876958	19	37819641	-1.3309
CN_780969	19	37819692	-0.7646
SNP_A-2298903	19	37820020	-0.5631
SNP_A-2273791	19	37820983	-0.272
CN_780970	19	37821460	-0.0444
CN_780971	19	37822326	0
SNP_A-2086668	19	37822462	0.6399
CN_780972	19	37824856	0.0359
CN_780973	19	37826522	-0.398
SNP_A-8528606	19	37826748	-0.3219
SNP_A-4242735	19	37829257	-0.6279
SNP_A-2068709	19	37829899	-0.1934
SNP_A-2039087	19	37830174	-0.125
SNP_A-2122814	19	37830998	-0.071
CN_780974	19	37832098	-0.4829
CN_780975	19	37832901	-1.2494
CN_780976	19	37833146	-0.4217
SNP_A-4253216	19	37834896	-0.4166
CN_780977	19	37835294	-0.4111
CN_783024	19	37844244	-0.1756
CN_783025	19	37844526	0.3578
CN_783026	19	37846531	0.3509
CN_783027	19	37846942	-0.1558
CN_783028	19	37849175	-0.2736
CN_783029	19	37850859	-0.3576
CN_783030	19	37853484	0.3389
CN_783031	19	37853577	-0.32
CN_783032	19	37855094	-0.8037
CN_783033	19	37856699	0.1926
CN_783034	19	37860643	-0.8037
CN_783035	19	37861470	0.0779
SNP_A-8611738	19	37864569	1.0328
SNP_A-2227090	19	37865240	-0.5907
CN_783036	19	37865376	-0.561
CN_783037	19	37866112	-0.6811
CN_783038	19	37868519	-0.2891
CN_783039	19	37870335	-0.3012
CN_783040	19	37871853	-0.4305
SNP_A-8410250	19	37871970	-0.08
SNP_A-1859690	19	37872152	-0.0854
CN_783041	19	37872776	-0.1365
CN_783042	19	37874100	-1.3309
CN_783043	19	37876116	-0.4496
CN_783044	19	37876842	-0.4829
SNP_A-4222418	19	37877065	-0.1085
CN_783045	19	37879828	0
CN_783046	19	37880984	1.017
SNP_A-2005972	19	37882838	-0.561
CN_783047	19	37886052	-0.398
CN_783048	19	37893106	-0.4532
CN_783049	19	37893316	-0.0679
SNP_A-2195267	19	37893781	-0.2605
SNP_A-8386445	19	37894100	-0.4919
CN_783050	19	37896597	-0.5592
CN_783051	19	37897169	-0.9221
CN_783052	19	37900019	-1.1085
CN_783053	19	37900651	0.1045
CN_783054	19	37900832	-0.0541
CN_783055	19	37902572	-0.0875
CN_783056	19	37916993	0.0108
CN_783057	19	37918949	0.142
CN_783058	19	37919402	0.181
SNP_A-1808855	19	37925174	-0.0326
CN_783059	19	37926744	0.0614
CN_783060	19	37927565	-1.4305
CN_783061	19	37930536	-0.2095
CN_783062	19	37931205	0.0108
SNP_A-8584847	19	37933918	-1.2341
CN_783063	19	37934276	-0.009
SNP_A-2146654	19	37936345	0.5544
SNP_A-2291299	19	37936457	-0.3012
CN_783064	19	37936486	0.1683
CN_783065	19	37937192	-0.3121
CN_783066	19	37937356	0.2838
CN_783067	19	37944379	-0.9221
SNP_A-8524835	19	37947865	-0.3536
CN_783068	19	37949703	-0.9386
SNP_A-2224383	19	37950496	0.0239
CN_783069	19	37950598	-0.8284
SNP_A-8487673	19	37955448	-0.9386
CN_783070	19	37955571	-0.2826
CN_783071	19	37955702	0.1545
SNP_A-2161344	19	37956410	-0.3815
SNP_A-2023754	19	37956470	-0.6491
CN_783072	19	37957405	0.5208
CN_783073	19	37958891	0.9271
CN_783074	19	37963537	0.1139
CN_783075	19	37963707	0.3769
CN_783076	19	37964871	-0.561
SNP_A-8606874	19	37970567	-0.1085
SNP_A-8676511	19	37970589	0.3296
CN_783077	19	37970633	0.1139
SNP_A-8532886	19	37973622	-0.1674
SNP_A-2294503	19	37974148	0.242
CN_783078	19	37976680	-0.568
CN_783079	19	37980419	-0.2187
SNP_A-2027090	19	37982082	-0.2605
SNP_A-8499342	19	37982120	-0.343
CN_783080	19	37982655	-0.1516
SNP_A-2202779	19	37983289	0.3189
SNP_A-1918904	19	37983420	0.1072
SNP_A-8475962	19	37983487	0.0476
SNP_A-8515850	19	37984429	-0.4111
SNP_A-8433619	19	37984446	-0.1516
CN_783081	19	37985137	-0.3309
SNP_A-2041838	19	37985533	0.2354
CN_783082	19	37985912	-0.1336
SNP_A-2108737	19	37986043	0.007
SNP_A-1786221	19	37986417	0.0403
SNP_A-8424938	19	37987640	-0.5236
CN_783083	19	37990168	0.1394
CN_783084	19	37990708	-0.8284
CN_783085	19	37991749	0.4764
SNP_A-2305612	19	37994825	-0.0854
SNP_A-4199742	19	37995552	0.0108
CN_783086	19	37995793	-0.4851
CN_783087	19	37997001	-0.4361
CN_783088	19	37998756	-0.4747
CN_167359	19	38000586	-1.3716
CN_783089	19	38001518	0.0865
CN_783090	19	38002085	0.3733
CN_783091	19	38005679	0.0779
CN_783092	19	38006280	-0.3407
CN_783093	19	38008529	-0.5236
CN_783094	19	38008934	-0.2298
SNP_A-8304979	19	38010063	-0.7937
CN_783095	19	38012373	-0.8928
CN_783096	19	38012968	0.2134
SNP_A-8484553	19	38013663	-0.1085
SNP_A-2183299	19	38014397	-1.1807
SNP_A-8356573	19	38015005	0.5967
CN_783097	19	38015889	-1.2891
CN_783098	19	38016283	0.533
SNP_A-4224839	19	38017462	-1.3495
CN_783099	19	38017740	-1.5236
CN_783100	19	38022091	-0.306
CN_783101	19	38022758	-0.071
SNP_A-8674438	19	38023678	-0.4049
SNP_A-4250422	19	38027829	0.0979
CN_783102	19	38029500	0.1869
CN_783103	19	38030735	0.3129
SNP_A-4221017	19	38030888	-0.9386
CN_783104	19	38031359	0.0759
SNP_A-1930158	19	38031552	0.422
SNP_A-4248134	19	38033670	-2.1085
CN_783105	19	38033887	-0.611
SNP_A-8652188	19	38033972	0.2623
SNP_A-8625092	19	38034165	-0.1085
SNP_A-8471220	19	38035158	0.1139
SNP_A-2098473	19	38035543	0.4764
CN_783106	19	38037932	-0.5654
CN_783107	19	38038285	0.0458
CN_783108	19	38039761	-1.5236
SNP_A-2064162	19	38039820	-0.4829
CN_783109	19	38040145	-0.0541
SNP_A-8330287	19	38040482	0.0979
SNP_A-2280852	19	38044368	-0.1085
CN_783110	19	38049826	0.5222
CN_783111	19	38050727	-0.0444
SNP_A-2274709	19	38051363	0.0743
CN_783112	19	38051382	-0.0183
SNP_A-4259407	19	38052254	0.0108
CN_783113	19	38054748	-0.7041
CN_783114	19	38055078	0.0458
CN_783115	19	38055744	0.247
CN_783116	19	38058470	-0.6811
CN_783117	19	38059095	-1.3309
SNP_A-8626996	19	38061439	-0.0596
SNP_A-8331155	19	38061798	-0.2016
SNP_A-2098619	19	38065202	-0.993
CN_783118	19	38065718	0.0931
CN_783119	19	38066080	-0.606
CN_783120	19	38066463	-0.083
SNP_A-8481641	19	38069570	-0.1516
CN_783121	19	38070903	-0.0381
CN_783122	19	38071862	0.3561
CN_783123	19	38073751	-0.4829
SNP_A-8645015	19	38074273	-0.1085
CN_783124	19	38078309	-0.2298
CN_783125	19	38079978	0.2134
CN_783126	19	38080483	0.5967
CN_783128	19	38083707	-0.9257
CN_783129	19	38084146	-0.6811
CN_783130	19	38085079	-0.1293
